Region/Country/Area Code,Region/Country/Area,Year,Series,Value
4,Afghanistan,2004,Threatened Species: Vertebrates (number),31
4,Afghanistan,2010,Threatened Species: Vertebrates (number),31
4,Afghanistan,2015,Threatened Species: Vertebrates (number),31
4,Afghanistan,2018,Threatened Species: Vertebrates (number),34
4,Afghanistan,2019,Threatened Species: Vertebrates (number),33
4,Afghanistan,2020,Threatened Species: Vertebrates (number),33
4,Afghanistan,2021,Threatened Species: Vertebrates (number),38
4,Afghanistan,2004,Threatened Species: Invertebrates (number),1
4,Afghanistan,2010,Threatened Species: Invertebrates (number),1
4,Afghanistan,2015,Threatened Species: Invertebrates (number),2
4,Afghanistan,2018,Threatened Species: Invertebrates (number),2
4,Afghanistan,2019,Threatened Species: Invertebrates (number),2
4,Afghanistan,2020,Threatened Species: Invertebrates (number),2
4,Afghanistan,2021,Threatened Species: Invertebrates (number),2
4,Afghanistan,2004,Threatened Species: Plants (number),1
4,Afghanistan,2010,Threatened Species: Plants (number),2
4,Afghanistan,2015,Threatened Species: Plants (number),5
4,Afghanistan,2018,Threatened Species: Plants (number),5
4,Afghanistan,2019,Threatened Species: Plants (number),5
4,Afghanistan,2020,Threatened Species: Plants (number),5
4,Afghanistan,2021,Threatened Species: Plants (number),8
4,Afghanistan,2004,Threatened Species: Total (number),33
4,Afghanistan,2010,Threatened Species: Total (number),34
4,Afghanistan,2015,Threatened Species: Total (number),38
4,Afghanistan,2018,Threatened Species: Total (number),41
4,Afghanistan,2019,Threatened Species: Total (number),40
4,Afghanistan,2020,Threatened Species: Total (number),40
4,Afghanistan,2021,Threatened Species: Total (number),48
248,Åland Islands,2020,Threatened Species: Vertebrates (number),0
248,Åland Islands,2021,Threatened Species: Vertebrates (number),0
248,Åland Islands,2020,Threatened Species: Invertebrates (number),0
248,Åland Islands,2021,Threatened Species: Invertebrates (number),0
248,Åland Islands,2020,Threatened Species: Plants (number),1
248,Åland Islands,2021,Threatened Species: Plants (number),1
248,Åland Islands,2020,Threatened Species: Total (number),1
248,Åland Islands,2021,Threatened Species: Total (number),1
8,Albania,2004,Threatened Species: Vertebrates (number),33
8,Albania,2010,Threatened Species: Vertebrates (number),53
8,Albania,2015,Threatened Species: Vertebrates (number),54
8,Albania,2018,Threatened Species: Vertebrates (number),62
8,Albania,2019,Threatened Species: Vertebrates (number),61
8,Albania,2020,Threatened Species: Vertebrates (number),64
8,Albania,2021,Threatened Species: Vertebrates (number),70
8,Albania,2004,Threatened Species: Invertebrates (number),4
8,Albania,2010,Threatened Species: Invertebrates (number),47
8,Albania,2015,Threatened Species: Invertebrates (number),58
8,Albania,2018,Threatened Species: Invertebrates (number),71
8,Albania,2019,Threatened Species: Invertebrates (number),71
8,Albania,2020,Threatened Species: Invertebrates (number),73
8,Albania,2021,Threatened Species: Invertebrates (number),72
8,Albania,2004,Threatened Species: Plants (number),0
8,Albania,2010,Threatened Species: Plants (number),0
8,Albania,2015,Threatened Species: Plants (number),0
8,Albania,2018,Threatened Species: Plants (number),4
8,Albania,2019,Threatened Species: Plants (number),5
8,Albania,2020,Threatened Species: Plants (number),5
8,Albania,2021,Threatened Species: Plants (number),5
8,Albania,2004,Threatened Species: Total (number),37
8,Albania,2010,Threatened Species: Total (number),100
8,Albania,2015,Threatened Species: Total (number),112
8,Albania,2018,Threatened Species: Total (number),137
8,Albania,2019,Threatened Species: Total (number),137
8,Albania,2020,Threatened Species: Total (number),142
8,Albania,2021,Threatened Species: Total (number),147
12,Algeria,2004,Threatened Species: Vertebrates (number),36
12,Algeria,2010,Threatened Species: Vertebrates (number),69
12,Algeria,2015,Threatened Species: Vertebrates (number),71
12,Algeria,2018,Threatened Species: Vertebrates (number),80
12,Algeria,2019,Threatened Species: Vertebrates (number),81
12,Algeria,2020,Threatened Species: Vertebrates (number),85
12,Algeria,2021,Threatened Species: Vertebrates (number),96
12,Algeria,2004,Threatened Species: Invertebrates (number),12
12,Algeria,2010,Threatened Species: Invertebrates (number),21
12,Algeria,2015,Threatened Species: Invertebrates (number),26
12,Algeria,2018,Threatened Species: Invertebrates (number),40
12,Algeria,2019,Threatened Species: Invertebrates (number),40
12,Algeria,2020,Threatened Species: Invertebrates (number),42
12,Algeria,2021,Threatened Species: Invertebrates (number),42
12,Algeria,2004,Threatened Species: Plants (number),2
12,Algeria,2010,Threatened Species: Plants (number),15
12,Algeria,2015,Threatened Species: Plants (number),17
12,Algeria,2018,Threatened Species: Plants (number),23
12,Algeria,2019,Threatened Species: Plants (number),24
12,Algeria,2020,Threatened Species: Plants (number),28
12,Algeria,2021,Threatened Species: Plants (number),32
12,Algeria,2004,Threatened Species: Total (number),50
12,Algeria,2010,Threatened Species: Total (number),105
12,Algeria,2015,Threatened Species: Total (number),114
12,Algeria,2018,Threatened Species: Total (number),143
12,Algeria,2019,Threatened Species: Total (number),145
12,Algeria,2020,Threatened Species: Total (number),155
12,Algeria,2021,Threatened Species: Total (number),170
16,American Samoa,2004,Threatened Species: Vertebrates (number),18
16,American Samoa,2010,Threatened Species: Vertebrates (number),21
16,American Samoa,2015,Threatened Species: Vertebrates (number),25
16,American Samoa,2018,Threatened Species: Vertebrates (number),27
16,American Samoa,2019,Threatened Species: Vertebrates (number),29
16,American Samoa,2020,Threatened Species: Vertebrates (number),32
16,American Samoa,2021,Threatened Species: Vertebrates (number),34
16,American Samoa,2004,Threatened Species: Invertebrates (number),5
16,American Samoa,2010,Threatened Species: Invertebrates (number),57
16,American Samoa,2015,Threatened Species: Invertebrates (number),64
16,American Samoa,2018,Threatened Species: Invertebrates (number),64
16,American Samoa,2019,Threatened Species: Invertebrates (number),65
16,American Samoa,2020,Threatened Species: Invertebrates (number),65
16,American Samoa,2021,Threatened Species: Invertebrates (number),66
16,American Samoa,2004,Threatened Species: Plants (number),1
16,American Samoa,2010,Threatened Species: Plants (number),1
16,American Samoa,2015,Threatened Species: Plants (number),1
16,American Samoa,2018,Threatened Species: Plants (number),1
16,American Samoa,2019,Threatened Species: Plants (number),1
16,American Samoa,2020,Threatened Species: Plants (number),2
16,American Samoa,2021,Threatened Species: Plants (number),2
16,American Samoa,2004,Threatened Species: Total (number),24
16,American Samoa,2010,Threatened Species: Total (number),79
16,American Samoa,2015,Threatened Species: Total (number),90
16,American Samoa,2018,Threatened Species: Total (number),92
16,American Samoa,2019,Threatened Species: Total (number),95
16,American Samoa,2020,Threatened Species: Total (number),99
16,American Samoa,2021,Threatened Species: Total (number),102
20,Andorra,2004,Threatened Species: Vertebrates (number),1
20,Andorra,2010,Threatened Species: Vertebrates (number),4
20,Andorra,2015,Threatened Species: Vertebrates (number),4
20,Andorra,2018,Threatened Species: Vertebrates (number),6
20,Andorra,2019,Threatened Species: Vertebrates (number),6
20,Andorra,2020,Threatened Species: Vertebrates (number),6
20,Andorra,2021,Threatened Species: Vertebrates (number),6
20,Andorra,2004,Threatened Species: Invertebrates (number),4
20,Andorra,2010,Threatened Species: Invertebrates (number),4
20,Andorra,2015,Threatened Species: Invertebrates (number),7
20,Andorra,2018,Threatened Species: Invertebrates (number),8
20,Andorra,2019,Threatened Species: Invertebrates (number),8
20,Andorra,2020,Threatened Species: Invertebrates (number),8
20,Andorra,2021,Threatened Species: Invertebrates (number),7
20,Andorra,2004,Threatened Species: Plants (number),0
20,Andorra,2010,Threatened Species: Plants (number),0
20,Andorra,2015,Threatened Species: Plants (number),0
20,Andorra,2018,Threatened Species: Plants (number),0
20,Andorra,2019,Threatened Species: Plants (number),1
20,Andorra,2020,Threatened Species: Plants (number),1
20,Andorra,2021,Threatened Species: Plants (number),1
20,Andorra,2004,Threatened Species: Total (number),5
20,Andorra,2010,Threatened Species: Total (number),8
20,Andorra,2015,Threatened Species: Total (number),11
20,Andorra,2018,Threatened Species: Total (number),14
20,Andorra,2019,Threatened Species: Total (number),15
20,Andorra,2020,Threatened Species: Total (number),15
20,Andorra,2021,Threatened Species: Total (number),14
24,Angola,2004,Threatened Species: Vertebrates (number),44
24,Angola,2010,Threatened Species: Vertebrates (number),77
24,Angola,2015,Threatened Species: Vertebrates (number),87
24,Angola,2018,Threatened Species: Vertebrates (number),108
24,Angola,2019,Threatened Species: Vertebrates (number),111
24,Angola,2020,Threatened Species: Vertebrates (number),117
24,Angola,2021,Threatened Species: Vertebrates (number),134
24,Angola,2004,Threatened Species: Invertebrates (number),6
24,Angola,2010,Threatened Species: Invertebrates (number),7
24,Angola,2015,Threatened Species: Invertebrates (number),9
24,Angola,2018,Threatened Species: Invertebrates (number),11
24,Angola,2019,Threatened Species: Invertebrates (number),11
24,Angola,2020,Threatened Species: Invertebrates (number),11
24,Angola,2021,Threatened Species: Invertebrates (number),11
24,Angola,2004,Threatened Species: Plants (number),26
24,Angola,2010,Threatened Species: Plants (number),33
24,Angola,2015,Threatened Species: Plants (number),34
24,Angola,2018,Threatened Species: Plants (number),35
24,Angola,2019,Threatened Species: Plants (number),36
24,Angola,2020,Threatened Species: Plants (number),43
24,Angola,2021,Threatened Species: Plants (number),48
24,Angola,2004,Threatened Species: Total (number),76
24,Angola,2010,Threatened Species: Total (number),117
24,Angola,2015,Threatened Species: Total (number),130
24,Angola,2018,Threatened Species: Total (number),154
24,Angola,2019,Threatened Species: Total (number),158
24,Angola,2020,Threatened Species: Total (number),171
24,Angola,2021,Threatened Species: Total (number),193
660,Anguilla,2004,Threatened Species: Vertebrates (number),15
660,Anguilla,2010,Threatened Species: Vertebrates (number),20
660,Anguilla,2015,Threatened Species: Vertebrates (number),37
660,Anguilla,2018,Threatened Species: Vertebrates (number),40
660,Anguilla,2019,Threatened Species: Vertebrates (number),43
660,Anguilla,2020,Threatened Species: Vertebrates (number),47
660,Anguilla,2021,Threatened Species: Vertebrates (number),56
660,Anguilla,2004,Threatened Species: Invertebrates (number),0
660,Anguilla,2010,Threatened Species: Invertebrates (number),10
660,Anguilla,2015,Threatened Species: Invertebrates (number),10
660,Anguilla,2018,Threatened Species: Invertebrates (number),10
660,Anguilla,2019,Threatened Species: Invertebrates (number),10
660,Anguilla,2020,Threatened Species: Invertebrates (number),10
660,Anguilla,2021,Threatened Species: Invertebrates (number),10
660,Anguilla,2004,Threatened Species: Plants (number),3
660,Anguilla,2010,Threatened Species: Plants (number),3
660,Anguilla,2015,Threatened Species: Plants (number),4
660,Anguilla,2018,Threatened Species: Plants (number),4
660,Anguilla,2019,Threatened Species: Plants (number),4
660,Anguilla,2020,Threatened Species: Plants (number),3
660,Anguilla,2021,Threatened Species: Plants (number),3
660,Anguilla,2004,Threatened Species: Total (number),18
660,Anguilla,2010,Threatened Species: Total (number),33
660,Anguilla,2015,Threatened Species: Total (number),51
660,Anguilla,2018,Threatened Species: Total (number),54
660,Anguilla,2019,Threatened Species: Total (number),57
660,Anguilla,2020,Threatened Species: Total (number),60
660,Anguilla,2021,Threatened Species: Total (number),69
10,Antarctica,2004,Threatened Species: Vertebrates (number),8
10,Antarctica,2010,Threatened Species: Vertebrates (number),6
10,Antarctica,2015,Threatened Species: Vertebrates (number),6
10,Antarctica,2018,Threatened Species: Vertebrates (number),6
10,Antarctica,2019,Threatened Species: Vertebrates (number),6
10,Antarctica,2020,Threatened Species: Vertebrates (number),6
10,Antarctica,2021,Threatened Species: Vertebrates (number),8
10,Antarctica,2004,Threatened Species: Invertebrates (number),0
10,Antarctica,2010,Threatened Species: Invertebrates (number),0
10,Antarctica,2015,Threatened Species: Invertebrates (number),0
10,Antarctica,2018,Threatened Species: Invertebrates (number),0
10,Antarctica,2019,Threatened Species: Invertebrates (number),0
10,Antarctica,2020,Threatened Species: Invertebrates (number),0
10,Antarctica,2021,Threatened Species: Invertebrates (number),0
10,Antarctica,2004,Threatened Species: Plants (number),0
10,Antarctica,2010,Threatened Species: Plants (number),0
10,Antarctica,2015,Threatened Species: Plants (number),0
10,Antarctica,2018,Threatened Species: Plants (number),0
10,Antarctica,2019,Threatened Species: Plants (number),0
10,Antarctica,2020,Threatened Species: Plants (number),0
10,Antarctica,2021,Threatened Species: Plants (number),0
10,Antarctica,2004,Threatened Species: Total (number),8
10,Antarctica,2010,Threatened Species: Total (number),6
10,Antarctica,2015,Threatened Species: Total (number),6
10,Antarctica,2018,Threatened Species: Total (number),6
10,Antarctica,2019,Threatened Species: Total (number),6
10,Antarctica,2020,Threatened Species: Total (number),6
10,Antarctica,2021,Threatened Species: Total (number),8
28,Antigua and Barbuda,2004,Threatened Species: Vertebrates (number),18
28,Antigua and Barbuda,2010,Threatened Species: Vertebrates (number),23
28,Antigua and Barbuda,2015,Threatened Species: Vertebrates (number),38
28,Antigua and Barbuda,2018,Threatened Species: Vertebrates (number),41
28,Antigua and Barbuda,2019,Threatened Species: Vertebrates (number),44
28,Antigua and Barbuda,2020,Threatened Species: Vertebrates (number),47
28,Antigua and Barbuda,2021,Threatened Species: Vertebrates (number),60
28,Antigua and Barbuda,2004,Threatened Species: Invertebrates (number),0
28,Antigua and Barbuda,2010,Threatened Species: Invertebrates (number),11
28,Antigua and Barbuda,2015,Threatened Species: Invertebrates (number),11
28,Antigua and Barbuda,2018,Threatened Species: Invertebrates (number),11
28,Antigua and Barbuda,2019,Threatened Species: Invertebrates (number),11
28,Antigua and Barbuda,2020,Threatened Species: Invertebrates (number),11
28,Antigua and Barbuda,2021,Threatened Species: Invertebrates (number),11
28,Antigua and Barbuda,2004,Threatened Species: Plants (number),4
28,Antigua and Barbuda,2010,Threatened Species: Plants (number),4
28,Antigua and Barbuda,2015,Threatened Species: Plants (number),4
28,Antigua and Barbuda,2018,Threatened Species: Plants (number),4
28,Antigua and Barbuda,2019,Threatened Species: Plants (number),4
28,Antigua and Barbuda,2020,Threatened Species: Plants (number),3
28,Antigua and Barbuda,2021,Threatened Species: Plants (number),2
28,Antigua and Barbuda,2004,Threatened Species: Total (number),22
28,Antigua and Barbuda,2010,Threatened Species: Total (number),38
28,Antigua and Barbuda,2015,Threatened Species: Total (number),53
28,Antigua and Barbuda,2018,Threatened Species: Total (number),56
28,Antigua and Barbuda,2019,Threatened Species: Total (number),59
28,Antigua and Barbuda,2020,Threatened Species: Total (number),61
28,Antigua and Barbuda,2021,Threatened Species: Total (number),73
896,Areas n.e.s,2004,Threatened Species: Vertebrates (number),1
896,Areas n.e.s,2010,Threatened Species: Vertebrates (number),1
896,Areas n.e.s,2015,Threatened Species: Vertebrates (number),1
896,Areas n.e.s,2018,Threatened Species: Vertebrates (number),5
896,Areas n.e.s,2019,Threatened Species: Vertebrates (number),7
896,Areas n.e.s,2004,Threatened Species: Invertebrates (number),0
896,Areas n.e.s,2010,Threatened Species: Invertebrates (number),0
896,Areas n.e.s,2015,Threatened Species: Invertebrates (number),1
896,Areas n.e.s,2018,Threatened Species: Invertebrates (number),1
896,Areas n.e.s,2019,Threatened Species: Invertebrates (number),1
896,Areas n.e.s,2004,Threatened Species: Plants (number),0
896,Areas n.e.s,2010,Threatened Species: Plants (number),0
896,Areas n.e.s,2015,Threatened Species: Plants (number),0
896,Areas n.e.s,2018,Threatened Species: Plants (number),0
896,Areas n.e.s,2004,Threatened Species: Total (number),1
896,Areas n.e.s,2010,Threatened Species: Total (number),1
896,Areas n.e.s,2015,Threatened Species: Total (number),2
896,Areas n.e.s,2018,Threatened Species: Total (number),6
896,Areas n.e.s,2019,Threatened Species: Total (number),8
32,Argentina,2004,Threatened Species: Vertebrates (number),134
32,Argentina,2010,Threatened Species: Vertebrates (number),157
32,Argentina,2015,Threatened Species: Vertebrates (number),160
32,Argentina,2018,Threatened Species: Vertebrates (number),186
32,Argentina,2019,Threatened Species: Vertebrates (number),190
32,Argentina,2020,Threatened Species: Vertebrates (number),194
32,Argentina,2021,Threatened Species: Vertebrates (number),210
32,Argentina,2004,Threatened Species: Invertebrates (number),10
32,Argentina,2010,Threatened Species: Invertebrates (number),12
32,Argentina,2015,Threatened Species: Invertebrates (number),13
32,Argentina,2018,Threatened Species: Invertebrates (number),14
32,Argentina,2019,Threatened Species: Invertebrates (number),14
32,Argentina,2020,Threatened Species: Invertebrates (number),15
32,Argentina,2021,Threatened Species: Invertebrates (number),19
32,Argentina,2004,Threatened Species: Plants (number),42
32,Argentina,2010,Threatened Species: Plants (number),44
32,Argentina,2015,Threatened Species: Plants (number),70
32,Argentina,2018,Threatened Species: Plants (number),70
32,Argentina,2019,Threatened Species: Plants (number),75
32,Argentina,2020,Threatened Species: Plants (number),76
32,Argentina,2021,Threatened Species: Plants (number),91
32,Argentina,2004,Threatened Species: Total (number),186
32,Argentina,2010,Threatened Species: Total (number),213
32,Argentina,2015,Threatened Species: Total (number),243
32,Argentina,2018,Threatened Species: Total (number),270
32,Argentina,2019,Threatened Species: Total (number),279
32,Argentina,2020,Threatened Species: Total (number),285
32,Argentina,2021,Threatened Species: Total (number),320
51,Armenia,2004,Threatened Species: Vertebrates (number),27
51,Armenia,2010,Threatened Species: Vertebrates (number),29
51,Armenia,2015,Threatened Species: Vertebrates (number),31
51,Armenia,2018,Threatened Species: Vertebrates (number),33
51,Armenia,2019,Threatened Species: Vertebrates (number),34
51,Armenia,2020,Threatened Species: Vertebrates (number),34
51,Armenia,2021,Threatened Species: Vertebrates (number),32
51,Armenia,2004,Threatened Species: Invertebrates (number),7
51,Armenia,2010,Threatened Species: Invertebrates (number),6
51,Armenia,2015,Threatened Species: Invertebrates (number),9
51,Armenia,2018,Threatened Species: Invertebrates (number),9
51,Armenia,2019,Threatened Species: Invertebrates (number),9
51,Armenia,2020,Threatened Species: Invertebrates (number),9
51,Armenia,2021,Threatened Species: Invertebrates (number),8
51,Armenia,2004,Threatened Species: Plants (number),1
51,Armenia,2010,Threatened Species: Plants (number),1
51,Armenia,2015,Threatened Species: Plants (number),71
51,Armenia,2018,Threatened Species: Plants (number),73
51,Armenia,2019,Threatened Species: Plants (number),76
51,Armenia,2020,Threatened Species: Plants (number),76
51,Armenia,2021,Threatened Species: Plants (number),76
51,Armenia,2004,Threatened Species: Total (number),35
51,Armenia,2010,Threatened Species: Total (number),36
51,Armenia,2015,Threatened Species: Total (number),111
51,Armenia,2018,Threatened Species: Total (number),115
51,Armenia,2019,Threatened Species: Total (number),119
51,Armenia,2020,Threatened Species: Total (number),119
51,Armenia,2021,Threatened Species: Total (number),116
533,Aruba,2004,Threatened Species: Vertebrates (number),17
533,Aruba,2010,Threatened Species: Vertebrates (number),20
533,Aruba,2015,Threatened Species: Vertebrates (number),25
533,Aruba,2018,Threatened Species: Vertebrates (number),28
533,Aruba,2019,Threatened Species: Vertebrates (number),33
533,Aruba,2020,Threatened Species: Vertebrates (number),37
533,Aruba,2021,Threatened Species: Vertebrates (number),53
533,Aruba,2004,Threatened Species: Invertebrates (number),1
533,Aruba,2010,Threatened Species: Invertebrates (number),1
533,Aruba,2015,Threatened Species: Invertebrates (number),2
533,Aruba,2018,Threatened Species: Invertebrates (number),2
533,Aruba,2019,Threatened Species: Invertebrates (number),2
533,Aruba,2020,Threatened Species: Invertebrates (number),2
533,Aruba,2021,Threatened Species: Invertebrates (number),2
533,Aruba,2004,Threatened Species: Plants (number),0
533,Aruba,2010,Threatened Species: Plants (number),1
533,Aruba,2015,Threatened Species: Plants (number),2
533,Aruba,2018,Threatened Species: Plants (number),2
533,Aruba,2019,Threatened Species: Plants (number),3
533,Aruba,2020,Threatened Species: Plants (number),5
533,Aruba,2021,Threatened Species: Plants (number),5
533,Aruba,2004,Threatened Species: Total (number),18
533,Aruba,2010,Threatened Species: Total (number),22
533,Aruba,2015,Threatened Species: Total (number),29
533,Aruba,2018,Threatened Species: Total (number),32
533,Aruba,2019,Threatened Species: Total (number),38
533,Aruba,2020,Threatened Species: Total (number),44
533,Aruba,2021,Threatened Species: Total (number),60
36,Australia,2004,Threatened Species: Vertebrates (number),282
36,Australia,2010,Threatened Species: Vertebrates (number),297
36,Australia,2015,Threatened Species: Vertebrates (number),304
36,Australia,2018,Threatened Species: Vertebrates (number),358
36,Australia,2019,Threatened Species: Vertebrates (number),363
36,Australia,2020,Threatened Species: Vertebrates (number),433
36,Australia,2021,Threatened Species: Vertebrates (number),457
36,Australia,2004,Threatened Species: Invertebrates (number),283
36,Australia,2010,Threatened Species: Invertebrates (number),489
36,Australia,2015,Threatened Species: Invertebrates (number),514
36,Australia,2018,Threatened Species: Invertebrates (number),534
36,Australia,2019,Threatened Species: Invertebrates (number),545
36,Australia,2020,Threatened Species: Invertebrates (number),548
36,Australia,2021,Threatened Species: Invertebrates (number),556
36,Australia,2004,Threatened Species: Plants (number),56
36,Australia,2010,Threatened Species: Plants (number),67
36,Australia,2015,Threatened Species: Plants (number),91
36,Australia,2018,Threatened Species: Plants (number),106
36,Australia,2019,Threatened Species: Plants (number),108
36,Australia,2020,Threatened Species: Plants (number),327
36,Australia,2021,Threatened Species: Plants (number),760
36,Australia,2004,Threatened Species: Total (number),621
36,Australia,2010,Threatened Species: Total (number),853
36,Australia,2015,Threatened Species: Total (number),909
36,Australia,2018,Threatened Species: Total (number),998
36,Australia,2019,Threatened Species: Total (number),"1,016"
36,Australia,2020,Threatened Species: Total (number),"1,308"
36,Australia,2021,Threatened Species: Total (number),"1,773"
40,Austria,2004,Threatened Species: Vertebrates (number),20
40,Austria,2010,Threatened Species: Vertebrates (number),23
40,Austria,2015,Threatened Species: Vertebrates (number),24
40,Austria,2018,Threatened Species: Vertebrates (number),28
40,Austria,2019,Threatened Species: Vertebrates (number),28
40,Austria,2020,Threatened Species: Vertebrates (number),28
40,Austria,2021,Threatened Species: Vertebrates (number),30
40,Austria,2004,Threatened Species: Invertebrates (number),44
40,Austria,2010,Threatened Species: Invertebrates (number),55
40,Austria,2015,Threatened Species: Invertebrates (number),69
40,Austria,2018,Threatened Species: Invertebrates (number),74
40,Austria,2019,Threatened Species: Invertebrates (number),74
40,Austria,2020,Threatened Species: Invertebrates (number),74
40,Austria,2021,Threatened Species: Invertebrates (number),74
40,Austria,2004,Threatened Species: Plants (number),3
40,Austria,2010,Threatened Species: Plants (number),4
40,Austria,2015,Threatened Species: Plants (number),13
40,Austria,2018,Threatened Species: Plants (number),25
40,Austria,2019,Threatened Species: Plants (number),68
40,Austria,2020,Threatened Species: Plants (number),83
40,Austria,2021,Threatened Species: Plants (number),84
40,Austria,2004,Threatened Species: Total (number),67
40,Austria,2010,Threatened Species: Total (number),82
40,Austria,2015,Threatened Species: Total (number),106
40,Austria,2018,Threatened Species: Total (number),127
40,Austria,2019,Threatened Species: Total (number),170
40,Austria,2020,Threatened Species: Total (number),185
40,Austria,2021,Threatened Species: Total (number),188
31,Azerbaijan,2004,Threatened Species: Vertebrates (number),32
31,Azerbaijan,2010,Threatened Species: Vertebrates (number),41
31,Azerbaijan,2015,Threatened Species: Vertebrates (number),43
31,Azerbaijan,2018,Threatened Species: Vertebrates (number),47
31,Azerbaijan,2019,Threatened Species: Vertebrates (number),49
31,Azerbaijan,2020,Threatened Species: Vertebrates (number),49
31,Azerbaijan,2021,Threatened Species: Vertebrates (number),47
31,Azerbaijan,2004,Threatened Species: Invertebrates (number),6
31,Azerbaijan,2010,Threatened Species: Invertebrates (number),4
31,Azerbaijan,2015,Threatened Species: Invertebrates (number),7
31,Azerbaijan,2018,Threatened Species: Invertebrates (number),7
31,Azerbaijan,2019,Threatened Species: Invertebrates (number),7
31,Azerbaijan,2020,Threatened Species: Invertebrates (number),7
31,Azerbaijan,2021,Threatened Species: Invertebrates (number),7
31,Azerbaijan,2004,Threatened Species: Plants (number),0
31,Azerbaijan,2010,Threatened Species: Plants (number),0
31,Azerbaijan,2015,Threatened Species: Plants (number),42
31,Azerbaijan,2018,Threatened Species: Plants (number),43
31,Azerbaijan,2019,Threatened Species: Plants (number),45
31,Azerbaijan,2020,Threatened Species: Plants (number),46
31,Azerbaijan,2021,Threatened Species: Plants (number),46
31,Azerbaijan,2004,Threatened Species: Total (number),38
31,Azerbaijan,2010,Threatened Species: Total (number),45
31,Azerbaijan,2015,Threatened Species: Total (number),92
31,Azerbaijan,2018,Threatened Species: Total (number),97
31,Azerbaijan,2019,Threatened Species: Total (number),101
31,Azerbaijan,2020,Threatened Species: Total (number),102
31,Azerbaijan,2021,Threatened Species: Total (number),100
44,Bahamas,2004,Threatened Species: Vertebrates (number),36
44,Bahamas,2010,Threatened Species: Vertebrates (number),44
44,Bahamas,2015,Threatened Species: Vertebrates (number),61
44,Bahamas,2018,Threatened Species: Vertebrates (number),71
44,Bahamas,2019,Threatened Species: Vertebrates (number),71
44,Bahamas,2020,Threatened Species: Vertebrates (number),72
44,Bahamas,2021,Threatened Species: Vertebrates (number),85
44,Bahamas,2004,Threatened Species: Invertebrates (number),1
44,Bahamas,2010,Threatened Species: Invertebrates (number),11
44,Bahamas,2015,Threatened Species: Invertebrates (number),12
44,Bahamas,2018,Threatened Species: Invertebrates (number),12
44,Bahamas,2019,Threatened Species: Invertebrates (number),12
44,Bahamas,2020,Threatened Species: Invertebrates (number),12
44,Bahamas,2021,Threatened Species: Invertebrates (number),13
44,Bahamas,2004,Threatened Species: Plants (number),5
44,Bahamas,2010,Threatened Species: Plants (number),7
44,Bahamas,2015,Threatened Species: Plants (number),8
44,Bahamas,2018,Threatened Species: Plants (number),7
44,Bahamas,2019,Threatened Species: Plants (number),12
44,Bahamas,2020,Threatened Species: Plants (number),12
44,Bahamas,2021,Threatened Species: Plants (number),23
44,Bahamas,2004,Threatened Species: Total (number),42
44,Bahamas,2010,Threatened Species: Total (number),62
44,Bahamas,2015,Threatened Species: Total (number),81
44,Bahamas,2018,Threatened Species: Total (number),90
44,Bahamas,2019,Threatened Species: Total (number),95
44,Bahamas,2020,Threatened Species: Total (number),96
44,Bahamas,2021,Threatened Species: Total (number),121
48,Bahrain,2004,Threatened Species: Vertebrates (number),18
48,Bahrain,2010,Threatened Species: Vertebrates (number),19
48,Bahrain,2015,Threatened Species: Vertebrates (number),19
48,Bahrain,2018,Threatened Species: Vertebrates (number),27
48,Bahrain,2019,Threatened Species: Vertebrates (number),33
48,Bahrain,2020,Threatened Species: Vertebrates (number),34
48,Bahrain,2021,Threatened Species: Vertebrates (number),40
48,Bahrain,2004,Threatened Species: Invertebrates (number),0
48,Bahrain,2010,Threatened Species: Invertebrates (number),13
48,Bahrain,2015,Threatened Species: Invertebrates (number),13
48,Bahrain,2018,Threatened Species: Invertebrates (number),13
48,Bahrain,2019,Threatened Species: Invertebrates (number),13
48,Bahrain,2020,Threatened Species: Invertebrates (number),13
48,Bahrain,2021,Threatened Species: Invertebrates (number),13
48,Bahrain,2004,Threatened Species: Plants (number),0
48,Bahrain,2010,Threatened Species: Plants (number),0
48,Bahrain,2015,Threatened Species: Plants (number),0
48,Bahrain,2018,Threatened Species: Plants (number),0
48,Bahrain,2019,Threatened Species: Plants (number),0
48,Bahrain,2020,Threatened Species: Plants (number),0
48,Bahrain,2021,Threatened Species: Plants (number),0
48,Bahrain,2004,Threatened Species: Total (number),18
48,Bahrain,2010,Threatened Species: Total (number),32
48,Bahrain,2015,Threatened Species: Total (number),32
48,Bahrain,2018,Threatened Species: Total (number),40
48,Bahrain,2019,Threatened Species: Total (number),46
48,Bahrain,2020,Threatened Species: Total (number),47
48,Bahrain,2021,Threatened Species: Total (number),53
50,Bangladesh,2004,Threatened Species: Vertebrates (number),73
50,Bangladesh,2010,Threatened Species: Vertebrates (number),104
50,Bangladesh,2015,Threatened Species: Vertebrates (number),109
50,Bangladesh,2018,Threatened Species: Vertebrates (number),125
50,Bangladesh,2019,Threatened Species: Vertebrates (number),128
50,Bangladesh,2020,Threatened Species: Vertebrates (number),133
50,Bangladesh,2021,Threatened Species: Vertebrates (number),163
50,Bangladesh,2004,Threatened Species: Invertebrates (number),0
50,Bangladesh,2010,Threatened Species: Invertebrates (number),2
50,Bangladesh,2015,Threatened Species: Invertebrates (number),7
